25,26,17,0,6,8,6,6,3,4,0,0,0,1
16,8,0,0,3,0,0,0,0,0,2,0,0,0
17,6,0,6,0,0,0,0,0,0,0,0,0,0
15,3,0,0,0,0,0,0,0,0,1,0,0,0
2,12,0,0,0,0,0,0,1,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,1,0
4,2,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0
