18,9,2,0,0,0,4,0,0,0,0,0,0
0,20,3,5,0,1,0,0,0,0,0,0,0
4,0,4,3,6,0,1,2,2,1,0,0,0
13,3,0,0,0,0,0,1,0,0,2,0,0
13,0,1,1,0,0,0,0,0,1,0,2,0
0,0,0,0,0,5,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,0,0,1
