42,42,3,10,3,0,0,0,0,0,0,1
17,0,0,0,0,0,0,2,0,0,0,0
0,0,10,0,0,4,1,0,0,0,1,0
0,0,11,0,0,0,3,0,1,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0
