19,23,7,22,0,0,4,10,2,1,5,0,0,0,0,0,0,0
1,14,0,0,19,0,9,0,0,0,0,4,0,0,1,1,1,0
21,2,10,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0
16,9,5,0,0,0,0,0,4,6,1,0,0,0,0,0,0,0
2,15,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
10,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
