29,30,0,0,0,1,6,4,0,2,0,0,0,0,0,0,0,0
19,0,3,1,0,2,0,0,2,0,0,0,2,2,1,1,0,0
11,6,0,2,0,3,0,0,0,0,0,2,0,0,0,0,1,0
15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,13,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0
5,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0,3,0,0,0,1,0,1,3,0,0,0,0,0,0,0
5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
