52,17,9,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
16,31,0,1,0,10,7,0,3,4,4,3,0,0,1,0,1,1,1
19,0,14,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,5,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,0
3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
