6269,1242,416,46,66
1524,3,48,1,1
937,0,0,0,0
871,14,0,0,0
581,2,1,4,0
208,32,97,18,0
318,0,0,0,0
210,0,0,0,0
203,0,0,0,0
92,14,6,2,0
95,1,0,0,0
80,1,0,2,0
53,16,11,0,0
18,0,4,0,0
19,2,0,0,0
18,0,0,0,0
6,0,1,0,0
5,0,0,0,0
5,0,0,0,0
0,4,0,0,0
1,0,2,0,0
3,0,0,0,0
1,0,1,0,0
2,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,1,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
