22,27,21,0,0,0,4,4,2,4,3,0,0,2,0,2,0,1,0,0,1,0,0,0,0,0
49,6,0,1,9,5,1,5,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0
60,1,0,3,2,6,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0
15,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18,11,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,15,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,10,0,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0,0,0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
