20,33,19,6,16,7,0,4,2,0,0,0,0,0,0,0,0,0
15,12,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,0
19,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,8,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
11,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
12,8,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0
12,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
