13,10,30,5,3,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0
17,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
14,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
9,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
0,3,0,0,1,1,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0,0,2,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0
0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
