27,16,1,0,0,0,3,0,1,1,0,0,1,0,2,1,0,1,1
6,9,0,0,8,6,2,0,3,3,1,2,1,0,0,0,0,0,0
17,11,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0
9,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
