13,24,10,1,13,0,1,0,0,0,1,0,0
10,29,4,0,0,0,0,4,0,2,0,0,0
3,0,17,0,0,6,0,0,4,1,2,2,0
8,0,0,12,0,0,3,0,0,0,0,0,0
16,0,1,0,0,0,0,0,0,0,0,0,1
4,0,13,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,2,0,0,0,0,0,1
