208,63,0,0,0,0
0,0,71,0,0,0
0,3,32,0,0,0
0,33,1,0,0,0
6,26,0,0,0,0
0,32,0,0,0,0
0,0,17,0,0,0
0,7,0,7,1,0
0,0,2,13,0,0
4,4,0,0,0,1
0,1,7,0,0,0
0,0,6,0,0,0
0,4,1,0,0,0
0,5,0,0,0,0
0,0,3,0,0,0
0,0,0,0,2,0
1,0,0,0,0,0
0,0,0,0,0,1
