42,26,7,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0
24,30,3,4,0,0,2,4,0,3,0,2,0,0,0,0,0,0
17,14,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,1,0,3,5,0,0,0,3,0,0,0,1,2,1,0,1,1
0,0,2,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0
3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
