21,20,1,1,11,7,1,1,3,0,2,0,2,0,1,0,0,0,0,0,0,0,0
38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,20,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,1,0
1,14,7,0,0,0,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
11,2,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0,3,10,0,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0
