1368,1364,740,460,416,256,0,328,364,368,0,0,0
924,320,2108,464,284,0,0,0,28,0,0,0,0
396,468,108,140,272,652,912,364,44,0,368,164,84
764,680,528,308,404,300,0,28,0,0,0,76,0
740,656,528,332,0,324,0,116,116,0,0,0,0
556,512,356,132,524,0,0,0,0,0,0,0,0
604,452,432,200,0,0,0,0,0,0,0,0,0
504,816,0,0,0,0,0,0,0,0,0,0,0
292,300,244,116,0,0,0,0,0,0,0,0,0
228,224,124,120,0,0,0,0,0,0,0,0,0
240,164,68,0,196,0,0,0,0,0,0,0,0
268,196,0,0,164,0,0,0,0,0,0,0,0
188,244,0,96,0,0,0,0,0,0,0,0,0
