59,11,2,7,3,3,6,0,0,2,0,0,0,0,0,1,0,0,0
26,1,0,1,3,3,0,2,0,3,4,0,3,0,2,1,0,1,0
1,9,5,0,0,0,0,3,0,0,0,3,0,2,0,0,0,0,0
12,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
